Currency,Type,p,d,q,AIC,BIC,Train_MAE,Train_MSE,Train_RMSE,Train_R2,Val_MAE,Val_MSE,Val_RMSE,Val_R2,Test_MAE,Test_MSE,Test_RMSE,Test_R2
USD_CNY,close,1,0,3,-4771.195253039727,-4742.07545848061,0.012981772012366529,0.0004748193413601982,0.02179034973010296,0.9955023410360504,0.09084164295816533,0.017820777134243404,0.13349448353487647,0.26349888395961907,0.08997969155727303,0.010730397455040987,0.10358763176673645,-3.4996075574166925
USD_CNY,close,1,0,4,-4772.270779149628,-4738.297685497325,0.01292285063909258,0.000473615467801923,0.02176270819089212,0.9955137445578306,0.08970642909551263,0.01617916823468525,0.12719735938566198,0.33134366859042874,0.08989393536626704,0.010729699461972754,0.10358426261731438,-3.4993148660324263
USD_CNY,close,1,1,0,-4777.328239999844,-4767.623754861741,0.020390420283221137,0.05643008293509537,0.23755016930134015,0.46547403140236876,0.11550935867313776,0.03304321517762027,0.1817779281915719,-0.36561748528443205,0.0829101119670493,0.009229301326637879,0.09606925276402371,-2.8701487221711752
USD_CNY,close,1,1,1,-4776.726170011217,-4762.169442304061,0.02038739675798978,0.05642953140943903,0.23754900843707816,0.46547925565103765,0.11549387502293006,0.03303416073038056,0.18175302124141035,-0.3652432810369439,0.08329959499503571,0.009296882218434829,0.09642034131050786,-2.8984876064241214
USD_CNY,close,1,1,2,-4773.826197936179,-4754.417227659971,0.020380263670468517,0.056429886115305174,0.23754975503103593,0.4654758957499564,0.11541198445703398,0.03298543343794054,0.18161892367795968,-0.3632294684521522,0.08493382783476539,0.009578117270362396,0.09786785616514952,-3.016418686830586
USD_CNY,close,1,1,3,-4776.5649262763945,-4752.303713431135,0.020379619117014757,0.05642801747937994,0.23754582185207962,0.46549359613910946,0.11580745760140192,0.03322650387677723,0.18228138653405407,-0.37319248218102063,0.08140348784171234,0.008954837763375849,0.09463000456185051,-2.7550571490338567
USD_CNY,close,1,1,4,-4774.108003679239,-4744.994548264928,0.020328508931988787,0.05642819550367696,0.23754619656748235,0.465491909829169,0.1157631991497647,0.03319703742985549,0.18220054179352896,-0.3719746861848008,0.08367911819503042,0.009362654735188195,0.09676081198082308,-2.9260681797154424
USD_CNY,close,1,2,0,-4365.5799126170305,-4355.877542762043,0.028033722590557898,0.07061506386566269,0.26573495040295825,0.33110880850926483,0.35511739126095837,0.21111344611652239,0.4594708327157692,-7.724944344720958,0.47175787101970007,0.29851765353478027,0.546367690785958,-124.17824204511393
USD_CNY,close,1,2,1,-4764.251745302595,-4749.698190520114,0.024293213530883692,0.07041608868336222,0.26536029974991027,0.33299357274341246,0.2082578545959803,0.08508316050162033,0.2916901789598346,-2.5163361391953507,0.026464247109886194,0.0011342598275912881,0.03367877414026954,0.5243676561201134
USD_CNY,close,1,2,2,-4765.536618449884,-4746.13187873991,0.024293683458619937,0.07041480333337159,0.2653578778430586,0.3330057480391587,0.21713925410008902,0.0910071608033694,0.3016739312624964,-2.761164566193519,0.09118321147326769,0.011060179228026911,0.10516738671292974,-3.637895870057771
